date,vix_close,vix_high,vix_low,vix_open,sp500_close,sp500_high,sp500_low,sp500_open,sp500_volume,log_sp500_close,vix_delta,vix_spread,sp500_delta,sp500_spread
2019-10-08,20.280000686645508,20.3799991607666,17.420000076293945,17.610000610351562,2893.06005859375,2925.469970703125,2892.659912109375,2920.39990234375,3370700000,7.9700700647308365,2.6700000762939453,2.9599990844726562,-27.33984375,32.81005859375
2019-10-09,18.63999938964844,20.0,17.770000457763672,19.940000534057617,2919.39990234375,2929.320068359375,2907.409912109375,2911.10009765625,2735350000,7.979133361245682,-1.3000011444091761,2.229999542236328,8.2998046875,21.91015625
2019-10-10,17.56999969482422,19.799999237060547,17.559999465942383,19.280000686645508,2938.1298828125,2948.4599609375,2917.1201171875,2918.550048828125,3234400000,7.985528563657465,-1.710000991821289,2.239999771118164,19.579833984375,31.33984375
2019-10-11,15.579999923706056,17.440000534057617,15.109999656677246,17.350000381469727,2970.27001953125,2993.280029296875,2963.070068359375,2963.070068359375,3581320000,7.996408143331254,-1.77000045776367,2.330000877380371,7.199951171875,30.2099609375
2019-10-14,14.56999969482422,16.5,14.510000228881836,15.65999984741211,2966.14990234375,2972.840087890625,2962.93994140625,2965.81005859375,2559270000,7.995020061658035,-1.0900001525878888,1.989999771118164,0.33984375,9.900146484375
2019-10-15,13.539999961853027,14.43000030517578,13.390000343322754,13.9399995803833,2995.679931640625,3003.280029296875,2973.610107421875,2973.610107421875,3345090000,8.004926507034524,-0.39999961853027344,1.0399999618530256,22.06982421875,29.669921875
2019-10-16,13.68000030517578,14.260000228881836,13.600000381469728,13.9399995803833,2989.68994140625,2997.5400390625,2985.199951171875,2989.679931640625,3230320000,8.00292496248133,-0.2599992752075213,0.6599998474121076,0.010009765625,12.340087890625
2019-10-17,13.789999961853027,14.18000030517578,13.3100004196167,13.789999961853027,2997.949951171875,3008.2900390625,2991.7900390625,3000.77001953125,3103470000,8.005683984451105,0.0,0.8699998855590803,-2.820068359375,16.5
2019-10-18,14.25,15.15999984741211,13.779999732971191,14.199999809265137,2986.199951171875,3000.0,2976.31005859375,2996.840087890625,3268970000,8.001756938741305,0.05000019073486328,1.380000114440918,-10.64013671875,23.68994140625
2019-10-21,14.0,14.630000114440918,14.0,14.239999771118164,3006.719970703125,3007.330078125,2995.35009765625,2996.47998046875,3271960000,8.00860505284664,-0.23999977111816406,0.630000114440918,10.239990234375,11.97998046875
2019-10-22,14.460000038146973,14.609999656677246,13.699999809265137,13.989999771118164,2995.989990234375,3014.570068359375,2995.0400390625,3010.72998046875,3527540000,8.005030003588264,0.4700002670288086,0.9099998474121094,-14.739990234375,19.530029296875
2019-10-23,14.010000228881836,15.119999885559082,14.010000228881836,14.829999923706056,3004.52001953125,3004.780029296875,2991.2099609375,2994.010009765625,3413600000,8.007873106934094,-0.8199996948242205,1.109999656677246,10.510009765625,13.570068359375
2019-10-24,13.710000038146973,14.34000015258789,13.399999618530272,13.979999542236328,3010.2900390625,3016.070068359375,3000.419921875,3014.780029296875,3696510000,8.009791711593264,-0.26999950408935547,0.940000534057619,-4.489990234375,15.650146484375
2019-10-25,12.649999618530272,13.789999961853027,12.619999885559082,13.529999732971191,3022.550048828125,3027.389892578125,3001.93994140625,3003.320068359375,3379060000,8.01385614110392,-0.8800001144409197,1.1700000762939453,19.22998046875,25.449951171875
2019-10-28,13.109999656677246,13.140000343322754,12.65999984741211,13.010000228881836,3039.419921875,3044.080078125,3032.1201171875,3032.1201171875,3524970000,8.019421961020038,0.09999942779541016,0.48000049591064453,7.2998046875,11.9599609375
2019-10-29,13.199999809265137,13.520000457763672,13.06999969482422,13.15999984741211,3036.889892578125,3047.8701171875,3034.81005859375,3035.389892578125,3594430000,8.018589209063558,0.039999961853027344,0.45000076293945135,1.5,13.06005859375
2019-10-30,12.329999923706056,13.369999885559082,12.270000457763672,13.079999923706056,3046.77001953125,3050.10009765625,3025.9599609375,3039.739990234375,3779660000,8.021837298464416,-0.75,1.0999994277954102,7.030029296875,24.14013671875
2019-10-31,13.220000267028809,13.949999809265137,13.18000030517578,13.510000228881836,3037.56005859375,3046.89990234375,3023.18994140625,3046.89990234375,4149310000,8.018809859829876,-0.28999996185302734,0.7699995040893572,-9.33984375,23.7099609375
2019-11-01,12.300000190734863,12.600000381469728,12.260000228881836,12.5,3066.909912109375,3066.949951171875,3050.719970703125,3050.719970703125,3956290000,8.028425790389523,-0.19999980926513672,0.3400001525878924,16.18994140625,16.22998046875
2019-11-04,12.829999923706056,13.130000114440918,12.4399995803833,12.68000030517578,3078.27001953125,3085.199951171875,3074.8701171875,3078.9599609375,4178040000,8.032123036194836,0.149999618530277,0.6900005340576172,-0.68994140625,10.329833984375
2019-11-05,13.100000381469728,13.279999732971191,12.25,12.850000381469728,3074.6201171875,3083.949951171875,3072.14990234375,3080.800048828125,4490590000,8.030936633483016,0.25,1.0299997329711914,-6.179931640625,11.800048828125
2019-11-06,12.619999885559082,13.390000343322754,12.600000381469728,13.18000030517578,3076.780029296875,3078.340087890625,3065.889892578125,3075.10009765625,4465510000,8.031638884075305,-0.5600004196166974,0.7899999618530256,1.679931640625,12.4501953125
2019-11-07,12.729999542236328,12.890000343322754,12.260000228881836,12.59000015258789,3085.179931640625,3097.77001953125,3080.22998046875,3087.02001953125,4151990000,8.034365259319586,0.1399993896484375,0.630000114440918,-1.840087890625,17.5400390625
2019-11-08,12.06999969482422,13.050000190734863,12.0,12.979999542236328,3093.080078125,3093.090087890625,3073.580078125,3081.25,3508160000,8.036922662464702,-0.9099998474121076,1.0500001907348633,11.830078125,19.510009765625
2019-11-11,12.6899995803833,13.489999771118164,12.65999984741211,13.149999618530272,3087.010009765625,3088.330078125,3075.820068359375,3080.330078125,3041120000,8.034958267051364,-0.4600000381469709,0.8299999237060547,6.679931640625,12.510009765625
2019-11-12,12.68000030517578,13.100000381469728,12.359999656677246,12.640000343322754,3091.840087890625,3102.610107421875,3084.72998046875,3089.280029296875,3495560000,8.036521690352627,0.03999996185302557,0.7400007247924822,2.56005859375,17.880126953125
2019-11-13,13.0,13.899999618530272,12.880000114440918,12.90999984741211,3094.0400390625,3098.06005859375,3078.800048828125,3084.179931640625,3513720000,8.037232971922744,0.09000015258789062,1.0199995040893537,9.860107421875,19.260009765625
2019-11-14,13.050000190734863,13.8100004196167,12.93000030517578,13.15999984741211,3096.6298828125,3098.199951171875,3083.260009765625,3090.75,3282090000,8.0380696645372,-0.1099996566772461,0.8800001144409197,5.8798828125,14.93994140625
2019-11-15,12.050000190734863,12.970000267028809,11.920000076293944,12.949999809265137,3120.4599609375,3120.4599609375,3104.60009765625,3107.919921875,3359800000,8.045735693315173,-0.8999996185302734,1.050000190734865,12.5400390625,15.85986328125
2019-11-18,12.460000038146973,13.100000381469728,12.31999969482422,12.390000343322754,3122.030029296875,3124.169921875,3112.06005859375,3117.909912109375,3440140000,8.046238719637984,0.06999969482421875,0.7800006866455078,4.1201171875,12.10986328125
2019-11-19,12.859999656677246,13.010000228881836,12.15999984741211,12.329999923706056,3120.179931640625,3127.639892578125,3113.469970703125,3127.449951171875,3613670000,8.04564594953829,0.5299997329711896,0.8500003814697266,-7.27001953125,14.169921875
2019-11-20,12.779999732971191,14.170000076293944,12.609999656677246,13.420000076293944,3108.4599609375,3118.969970703125,3091.409912109375,3114.659912109375,4041010000,8.04188269311735,-0.6400003433227521,1.5600004196166974,-6.199951171875,27.56005859375
2019-11-21,13.130000114440918,13.859999656677246,12.489999771118164,13.350000381469728,3103.5400390625,3110.110107421875,3094.550048828125,3108.489990234375,3744010000,8.04029868703116,-0.22000026702881037,1.369999885559082,-4.949951171875,15.56005859375
2019-11-22,12.34000015258789,13.25,12.329999923706056,12.81999969482422,3110.2900390625,3112.8701171875,3099.260009765625,3111.409912109375,3235270000,8.042471260973537,-0.4799995422363299,0.9200000762939435,-1.119873046875,13.610107421875
2019-11-25,11.869999885559082,12.59000015258789,11.729999542236328,12.510000228881836,3133.639892578125,3133.830078125,3117.43994140625,3117.43994140625,3514310000,8.049950512861004,-0.6400003433227539,0.8600006103515625,16.199951171875,16.39013671875
2019-11-26,11.539999961853027,12.039999961853027,11.420000076293944,11.880000114440918,3140.52001953125,3142.68994140625,3131.0,3134.85009765625,4600450000,8.052143676505944,-0.3400001525878906,0.6199998855590838,5.669921875,11.68994140625
2019-11-27,11.75,11.789999961853027,11.4399995803833,11.550000190734863,3153.6298828125,3154.260009765625,3143.409912109375,3145.489990234375,3035470000,8.056309412131244,0.19999980926513672,0.35000038146972656,8.139892578125,10.85009765625
2019-11-29,12.619999885559082,12.829999923706056,12.119999885559082,12.5,3140.97998046875,3150.300048828125,3139.340087890625,3147.179931640625,1743420000,8.052290125901255,0.11999988555908203,0.7100000381469744,-6.199951171875,10.9599609375
2019-12-02,14.90999984741211,15.270000457763672,12.550000190734863,12.6899995803833,3113.8701171875,3144.31005859375,3110.780029296875,3143.85009765625,3285750000,8.04362164220729,2.2200002670288086,2.7200002670288086,-29.97998046875,33.530029296875
2019-12-03,15.960000038146973,17.989999771118164,14.609999656677246,14.68000030517578,3093.199951171875,3094.969970703125,3070.330078125,3087.409912109375,3671580000,8.036961416949246,1.2799997329711932,3.380000114440918,5.7900390625,24.639892578125
2019-12-04,14.800000190734863,16.399999618530273,14.119999885559082,16.3799991607666,3112.760009765625,3119.3798828125,3102.530029296875,3103.5,3702980000,8.043265074558017,-1.5799989700317383,2.2799997329711914,9.260009765625,16.849853515625
2019-12-05,14.520000457763672,15.369999885559082,14.170000076293944,14.460000038146973,3117.429931640625,3119.449951171875,3103.760009765625,3119.2099609375,3360480000,8.044764201484647,0.06000041961669922,1.1999998092651385,-1.780029296875,15.68994140625
2019-12-06,13.619999885559082,14.470000267028809,13.1899995803833,14.369999885559082,3145.909912109375,3150.60009765625,3134.6201171875,3134.6201171875,3483310000,8.053858447515072,-0.75,1.2800006866455078,11.289794921875,15.97998046875
2019-12-09,15.859999656677246,16.06999969482422,12.25,14.25,3135.9599609375,3148.8701171875,3135.4599609375,3141.860107421875,3400470000,8.050690613830596,1.609999656677246,3.8199996948242188,-5.900146484375,13.41015625
2019-12-10,15.68000030517578,16.899999618530273,14.93000030517578,15.800000190734863,3132.52001953125,3142.1201171875,3126.090087890625,3135.360107421875,3346310000,8.049593077661614,-0.11999988555908381,1.969999313354494,-2.840087890625,16.030029296875
2019-12-11,14.989999771118164,15.970000267028809,14.979999542236328,15.56999969482422,3141.6298828125,3143.97998046875,3133.2099609375,3135.75,3257650000,8.052497015190964,-0.5799999237060565,0.9900007247924805,5.8798828125,10.77001953125
2019-12-12,13.9399995803833,15.550000190734863,13.600000381469728,14.9399995803833,3168.570068359375,3176.280029296875,3138.469970703125,3141.22998046875,4003200000,8.06103568256652,-1.0,1.949999809265135,27.340087890625,37.81005859375
2019-12-13,12.630000114440918,14.350000381469728,12.539999961853027,13.18000030517578,3168.800048828125,3182.679931640625,3156.510009765625,3166.64990234375,3757650000,8.061108261716734,-0.5500001907348615,1.810000419616701,2.150146484375,26.169921875
2019-12-16,12.140000343322754,12.529999732971191,11.710000038146973,12.470000267028809,3191.449951171875,3197.7099609375,3183.6298828125,3183.6298828125,4070200000,8.068230622659277,-0.3299999237060547,0.8199996948242188,7.820068359375,14.080078125
2019-12-17,12.289999961853027,12.470000267028809,11.899999618530272,12.229999542236328,3192.52001953125,3198.219970703125,3191.030029296875,3195.39990234375,3842940000,8.068565858687737,0.06000041961669922,0.5700006484985369,-2.8798828125,7.18994140625
2019-12-18,12.579999923706056,12.699999809265137,11.93000030517578,12.239999771118164,3191.139892578125,3198.47998046875,3191.139892578125,3195.2099609375,4029950000,8.068133465047215,0.3400001525878924,0.7699995040893572,-4.070068359375,7.340087890625
2019-12-19,12.5,12.779999732971191,12.43000030517578,12.550000190734863,3205.3701171875,3205.47998046875,3192.320068359375,3192.320068359375,3784360000,8.07258284386908,-0.05000019073486328,0.34999942779541193,13.050048828125,13.159912109375
2019-12-20,12.510000228881836,12.609999656677246,12.039999961853027,12.550000190734863,3221.219970703125,3225.64990234375,3216.030029296875,3223.330078125,6457480000,8.077515439673414,-0.039999961853027344,0.5699996948242188,-2.110107421875,9.619873046875
2019-12-23,12.609999656677246,12.899999618530272,12.40999984741211,12.8100004196167,3224.010009765625,3227.780029296875,3222.300048828125,3226.050048828125,3064530000,8.078381208387713,-0.20000076293945312,0.4899997711181623,-2.0400390625,5.47998046875
2019-12-24,12.670000076293944,12.84000015258789,12.5600004196167,12.649999618530272,3223.3798828125,3226.429931640625,3220.510009765625,3225.449951171875,1296530000,8.078185741085244,0.020000457763671875,0.2799997329711914,-2.070068359375,5.919921875
2019-12-26,12.649999618530272,12.75,11.720000267028809,12.739999771118164,3239.909912109375,3240.080078125,3227.199951171875,3227.199951171875,2164540000,8.083300803495298,-0.0900001525878924,1.0299997329711914,12.7099609375,12.880126953125
2019-12-27,13.43000030517578,13.720000267028809,11.890000343322754,12.609999656677246,3240.02001953125,3247.929931640625,3234.3701171875,3247.22998046875,2429150000,8.083334787634955,0.8200006484985334,1.8299999237060547,-7.2099609375,13.559814453125
2019-12-30,14.81999969482422,15.140000343322754,13.4399995803833,13.739999771118164,3221.2900390625,3240.919921875,3216.570068359375,3240.090087890625,3021720000,8.077537191555606,1.0799999237060565,1.7000007629394531,-18.800048828125,24.349853515625
2019-12-31,13.779999732971191,15.390000343322754,13.75,14.84000015258789,3230.780029296875,3231.719970703125,3212.030029296875,3215.179931640625,2894760000,8.080478882199797,-1.0600004196166992,1.640000343322754,15.60009765625,19.68994140625
2020-01-02,12.470000267028809,13.720000267028809,12.420000076293944,13.460000038146973,3257.85009765625,3258.139892578125,3235.530029296875,3244.669921875,3459930000,8.088822777562113,-0.9899997711181641,1.300000190734865,13.18017578125,22.60986328125
2020-01-03,14.020000457763672,16.200000762939453,13.130000114440918,15.010000228881836,3234.85009765625,3246.14990234375,3222.340087890625,3226.360107421875,3484700000,8.081737868197159,-0.9899997711181641,3.070000648498535,8.489990234375,23.809814453125
2020-01-06,13.850000381469728,16.389999389648438,13.539999961853027,15.449999809265137,3246.280029296875,3246.840087890625,3214.639892578125,3217.550048828125,3702460000,8.085265013391432,-1.5999994277954084,2.84999942779541,28.72998046875,32.2001953125
2020-01-07,13.789999961853027,14.460000038146973,13.390000343322754,13.84000015258789,3237.179931640625,3244.909912109375,3232.429931640625,3241.860107421875,3435910000,8.082457838306837,-0.05000019073486328,1.0699996948242188,-4.68017578125,12.47998046875
2020-01-08,13.449999809265137,15.239999771118164,12.829999923706056,15.15999984741211,3253.050048828125,3267.070068359375,3236.669921875,3238.590087890625,3726840000,8.087348311792478,-1.7100000381469727,2.4099998474121076,14.4599609375,30.400146484375
2020-01-09,12.539999961853027,13.239999771118164,12.529999732971191,12.949999809265137,3274.699951171875,3275.580078125,3263.669921875,3266.030029296875,3641230000,8.093981525909385,-0.4099998474121094,0.7100000381469727,8.669921875,11.91015625
2020-01-10,12.5600004196167,12.869999885559082,12.09000015258789,12.420000076293944,3265.35009765625,3282.989990234375,3260.860107421875,3281.81005859375,3214580000,8.091122263421878,0.14000034332275568,0.7799997329711914,-16.4599609375,22.1298828125
2020-01-13,12.31999969482422,13.09000015258789,12.31999969482422,12.84000015258789,3288.1298828125,3288.1298828125,3268.429931640625,3271.1298828125,3459390000,8.098074257467813,-0.5200004577636701,0.7700004577636701,17.0,19.699951171875
2020-01-14,12.390000343322754,13.81999969482422,12.050000190734863,12.720000267028809,3283.14990234375,3294.25,3277.18994140625,3285.35009765625,3687620000,8.096558576630917,-0.3299999237060547,1.7699995040893572,-2.2001953125,17.06005859375
2020-01-15,12.420000076293944,12.829999923706056,11.949999809265137,12.789999961853027,3289.2900390625,3298.659912109375,3280.68994140625,3282.27001953125,3721490000,8.098427026874605,-0.3699998855590838,0.8800001144409197,7.02001953125,17.969970703125
2020-01-16,12.31999969482422,12.420000076293944,11.779999732971191,12.199999809265137,3316.81005859375,3317.110107421875,3302.820068359375,3302.969970703125,3540580000,8.106758774296837,0.11999988555908381,0.6400003433227521,13.840087890625,14.2900390625
2020-01-17,12.100000381469728,12.479999542236328,11.75,12.210000038146973,3329.6201171875,3329.8798828125,3318.860107421875,3323.659912109375,3726220000,8.110613497544321,-0.10999965667724432,0.7299995422363281,5.960205078125,11.019775390625
2020-01-21,12.850000381469728,13.329999923706056,12.31999969482422,13.229999542236328,3320.7900390625,3329.7900390625,3316.610107421875,3321.030029296875,4104840000,8.107957997174736,-0.3799991607665998,1.010000228881836,-0.239990234375,13.179931640625
2020-01-22,12.90999984741211,13.010000228881836,12.3100004196167,12.449999809265137,3321.75,3337.77001953125,3320.0400390625,3330.02001953125,3623780000,8.108247031471418,0.46000003814697266,0.6999998092651367,-8.27001953125,17.72998046875
2020-01-23,12.979999542236328,14.149999618530272,12.9399995803833,13.260000228881836,3325.5400390625,3326.8798828125,3301.8701171875,3315.77001953125,3766710000,8.109387357664776,-0.2800006866455078,1.2100000381469709,9.77001953125,25.009765625
2020-01-24,14.5600004196167,15.979999542236328,12.619999885559082,12.75,3295.469970703125,3333.179931640625,3281.530029296875,3333.10009765625,3708780000,8.100304068238582,1.8100004196166992,3.359999656677246,-37.630126953125,51.64990234375
2020-01-27,18.229999542236328,19.020000457763672,16.81999969482422,17.420000076293945,3243.6298828125,3258.85009765625,3234.5,3247.159912109375,3831050000,8.084448315881739,0.8099994659423828,2.200000762939453,-3.530029296875,24.35009765625
2020-01-28,16.280000686645508,18.030000686645508,15.6899995803833,16.940000534057617,3276.239990234375,3285.780029296875,3253.219970703125,3255.35009765625,3531570000,8.094451699382091,-0.6599998474121094,2.340001106262207,20.889892578125,32.56005859375
2020-01-29,16.389999389648438,16.649999618530273,14.9399995803833,15.68000030517578,3273.39990234375,3293.469970703125,3271.889892578125,3289.4599609375,3600250000,8.093584449238506,0.709999084472658,1.7100000381469727,-16.06005859375,21.580078125
2020-01-30,15.489999771118164,18.38999938964844,15.300000190734863,17.81999969482422,3283.659912109375,3285.909912109375,3242.800048828125,3256.449951171875,3790350000,8.096713906168716,-2.3299999237060547,3.0899991989135778,27.2099609375,43.10986328125
2020-01-31,18.84000015258789,19.989999771118164,16.18000030517578,16.25,3225.52001953125,3282.330078125,3214.679931640625,3282.330078125,4529700000,8.078849462597354,2.5900001525878906,3.809999465942383,-56.81005859375,67.650146484375
2020-02-03,17.969999313354492,18.8799991607666,17.100000381469727,18.63999938964844,3248.919921875,3268.43994140625,3235.659912109375,3235.659912109375,3760460000,8.086077888358586,-0.6700000762939489,1.779998779296875,13.260009765625,32.780029296875
2020-02-04,16.049999237060547,16.459999084472656,15.630000114440918,16.450000762939453,3297.590087890625,3306.919921875,3280.610107421875,3280.610107421875,3996900000,8.100947204276093,-0.40000152587890625,0.8299989700317383,16.97998046875,26.309814453125
2020-02-05,15.149999618530272,16.31999969482422,15.020000457763672,16.290000915527344,3334.68994140625,3337.580078125,3313.75,3324.909912109375,4121480000,8.112134982935066,-1.140001296997072,1.2999992370605469,9.780029296875,23.830078125
2020-02-06,14.960000038146973,15.65999984741211,14.699999809265137,15.130000114440918,3345.780029296875,3347.9599609375,3334.389892578125,3344.919921875,3887250000,8.115455137992068,-0.1700000762939453,0.9600000381469727,0.860107421875,13.570068359375
2020-02-07,15.470000267028809,16.15999984741211,14.8100004196167,15.06999969482422,3327.7099609375,3341.419921875,3322.1201171875,3335.5400390625,3733920000,8.110039646982608,0.40000057220458807,1.3499994277954102,-7.830078125,19.2998046875
2020-02-10,15.039999961853027,16.43000030517578,15.010000228881836,15.880000114440918,3352.090087890625,3352.260009765625,3317.77001953125,3318.280029296875,3462730000,8.117339337103182,-0.8400001525878906,1.4200000762939453,33.81005859375,34.489990234375
2020-02-11,15.18000030517578,15.270000457763672,14.380000114440918,14.90999984741211,3357.75,3375.6298828125,3352.719970703125,3365.8701171875,3762940000,8.119026385789185,0.2700004577636701,0.8900003433227539,-8.1201171875,22.909912109375
2020-02-12,13.739999771118164,14.880000114440918,13.729999542236328,14.859999656677246,3379.449951171875,3381.469970703125,3369.719970703125,3370.5,3930910000,8.125468238894388,-1.119999885559082,1.1500005722045898,8.949951171875,11.75
2020-02-13,14.149999618530272,15.4399995803833,14.0,14.43000030517578,3373.93994140625,3385.090087890625,3360.52001953125,3365.89990234375,3500890000,8.123836462534399,-0.2800006866455078,1.4399995803833008,8.0400390625,24.570068359375
2020-02-14,13.68000030517578,14.539999961853027,13.380000114440918,14.119999885559082,3380.159912109375,3380.68994140625,3366.14990234375,3378.080078125,3419700000,8.125678298632884,-0.43999958038330256,1.1599998474121094,2.079833984375,14.5400390625
2020-02-18,14.829999923706056,15.489999771118164,14.529999732971191,14.979999542236328,3370.2900390625,3375.010009765625,3355.610107421875,3369.0400390625,3750400000,8.122754084646736,-0.14999961853027166,0.9600000381469727,1.25,19.39990234375
2020-02-19,14.380000114440918,14.739999771118164,14.210000038146973,14.65999984741211,3386.14990234375,3393.52001953125,3378.830078125,3380.389892578125,3614200000,8.127448832931021,-0.2799997329711914,0.5299997329711914,5.760009765625,14.68994140625
